1,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.00053357892984085,0.000533578929841294,0.000533578929841294,NA,NA,NA,0.255665372348332,0.255665372348332,0.255665372348332,0.255665372348332,0.255665372348332,0.255665372348332,0.255665372348332,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,0.11515971694113,0.105333948836269,0.0853445261150019,0.059110287294303,0.0335863922322406,0.000861715642879401,-0.00360420900292469,-0.00519006597987248,-0.00745179883529246,-0.0111988664537697,0.0114023193861201,-0.0157341777996401,-0.0519309871503778,-0.0337542100331436,-0.0529882065564562,-0.0290192315931899,-0.0123856413227819,-0.000830217198193137,-0.000627498582482011,-0.00639492583390125,-0.0119261643785689,0.0701673531355301,0.0862327158099745,-0.0319362883896371,0.0478561685482651,0.0226700520078581,0.0228865982338625,0.021761997725777,0.0194415337589193,0.0165063394345699,0.0131016980280953,0.0131060527826765,0.00838483957466862,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541549,-0.0157277004541554,-0.0157277004541552,-0.0157277004541552,-0.0157277004541554,-0.0157277004541552,0.0659741239910945,-0.101507419393945,-0.286096015474486,0.0707502534009196,0.0707502534009196,-0.0456987941848748,-0.796512653896014,0.629534100355853,0.130190722746966,0.0480759656001544,0.119877419578443,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0443359409187063,-0.0443359409187059,0.0606249293349053,0.218922225861073,-0.0511745460525432,-0.0285951891679868,-0.0285951891679868,0.189645512697469,-0.226106812680651,0.116495925048078,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0142909353158425,0.0138730035608754,0.0138730035608754,0.013873003560875,0.0138730035608754,0.0138730035608754,0.0138730035608754,0.0138730035608754,0.0138730035608754,NA,NA,NA,NA,NA,NA,0.160622716450561,-0.598757355777877,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00517954455579916,-0.00517954455579916,-0.00517954455579961,-0.00517954455579916,-0.00517954455579916,-0.0147784799326947,-0.0147784799326947,-0.0147784799326949,-0.0147784799326947,-0.0147784799326949,-0.012852729590749,-0.012852729590749,-0.012852729590749,0.00104032011139021,0.00104032011139021,0.00104032011139044,0.00104032011138999,0.00104032011139021,0.00340868409468831,0.00340868409468831,0.00340868409468786,0.054935371103662,0.054935371103662,0.0549353711036615,-0.0511427465048211,-0.0511427465048215,-0.0511427465048215,-0.0511427465048215,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22357901567111,-0.223579015671109,-0.273001272063738,0.397940008672038,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0894920334642033,-0.165923003469034,-0.0911143288521063,-0.0911143288521064,0.134112613185355,0.0256995302148193,0.0256995302148192,0.0256995302148193,0.0256995302148193,0.0256995302148193,0.0256995302148192,0.0256995302148193,-0.3199048154279,0.109534945308458,0.109534945308458
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115233428100922,NA,NA,NA,-0.602059991327962,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.168416251914619,0.0415445133849184,0.0415445133849184,0.0415445133849182,0.0415445133849182,0.0415445133849186,0.0415445133849182,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.00740504419365395,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,0.0074050441936544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,0.334053562297107,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125,0.159040418239887,0.159040418239888,0.159040418239887,0.159040418239887,0.159040418239888,0.159040418239887,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.397940008672038,0.081651564221918,0.0816515642219179,0.081651564221918,0.0816515642219179,0.081651564221918,0.081651564221918,0.0816515642219179,0.081651564221918,-0.159040418239887,-0.159040418239887,-0.159040418239888,-0.159040418239887,-0.159040418239888,-0.159040418239887,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,0.25054017172283,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,-0.334053562297107,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.255218932248104,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0.255218932248103,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271066772286538,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319906,0.0255149978319904,0.0255149978319906,-0.0945496475114584,-0.0945496475114582,-0.0945496475114584,-0.0945496475114584,-0.0945496475114584,-0.0945496475114584,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.013867575244878,-0.0138675752448778,-0.013867575244878,-0.0381119413249057,-0.0381119413249056,-0.0381119413249058,-0.0381119413249058,-0.0381119413249056,-0.0381119413249058,-0.0381119413249058,-0.0381119413249056,-0.0381119413249058,-0.0381119413249057,-0.0381119413249057,-0.0453042830005041,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039758692263506,0.0397586922635069,0.0397586922635069,0.039758692263506,0.0397586922635069,0.0397586922635069,-0.0368580827039384,-0.0368580827039375,-0.0368580827039384,-0.0368580827039375,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,-0.000880728252224294,NA,NA,NA,NA,NA
